gameId,gameConfig,start,end,text,speaker,trial,role,echo,description
D6vdTyHjB9pWy9oTk,game67,350.24,352.24,"No, it's a vampire.",id122,7,L,NA,a vampire
D6vdTyHjB9pWy9oTk,game67,352.24,353.24,What vampire?,id121,7,S,NA,NA
D6vdTyHjB9pWy9oTk,game67,353.24,360.24,The one with a like thing around its neck is a vampire.,id122,7,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,360.24,363.24,Do you want to tap what you guess?,R,7,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,363.24,365.24,Based off what [id121] told you,R,7,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,365.24,366.24,Oh.,id122,7,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,366.24,368.24,"Oh, try touching again.",R,7,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,368.24,371.24,"Try, press softly.",R,7,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,371.24,373.24,Yay,T,7,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,373.24,375.24,I was right.,id122,8,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,375.24,378.24,It was a vampire.,id122,8,S,NA,NA
D6vdTyHjB9pWy9oTk,game67,378.24,381.24,I've got a vampire.,id122,8,S,NA,a vampire
D6vdTyHjB9pWy9oTk,game67,381.24,382.24,Vampire!,id121,8,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,382.24,386.24,"Oh no, he has the black box who's telling you what he sees.",R,8,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,386.24,387.24,Vampire.,id122,8,S,NA,NA
D6vdTyHjB9pWy9oTk,game67,388.24,389.24,Yay,T,9,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,393.24,397.24,"Hm, I see a racecar",id121,9,S,NA,a racecar
D6vdTyHjB9pWy9oTk,game67,397.24,399.24,Remember click softly,R,9,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,399.24,400.24,Oh.,T,9,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,400.24,403.24,Yeah.,R,10,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,407.24,411.24,"Um, tell me what you see.",id121,10,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,411.24,412.24,I see a person.,id122,10,S,NA,a person
D6vdTyHjB9pWy9oTk,game67,416.24,419.24,I see...,id121,11,S,NA,NA
D6vdTyHjB9pWy9oTk,game67,419.24,421.24,Person!,id121,11,S,NA,Person
D6vdTyHjB9pWy9oTk,game67,421.24,425.24,Person again.,id122,11,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,425.24,428.24,Aw,T,11,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,428.24,431.24,You pressed the wrong thing.,id121,12,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,431.24,434.24,It's okay. We have tries to try again.,R,12,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,434.24,436.24,Tell me what you see.,id121,12,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,436.24,439.24,I see racecar,id122,12,S,NA,A racecar
D6vdTyHjB9pWy9oTk,game67,449.24,454.24,I see... vampire,id121,13,S,NA,Vampire
D6vdTyHjB9pWy9oTk,game67,449.24,454.24,I see...,id121,14,L,NA,NA
D6vdTyHjB9pWy9oTk,game67,454.24,456.24,"Oh, no",R,14,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,456.24,458.24,[id122] has the black box.,R,14,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,458.24,460.24,I see person.,id122,14,S,NA,Person
D6vdTyHjB9pWy9oTk,game67,460.24,464.24,I see... human,id121,15,S,NA,Human
D6vdTyHjB9pWy9oTk,game67,470.24,475.24,Yay!,T,16,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,475.24,477.24,I'm a bit.,id122,16,S,NA,NA
D6vdTyHjB9pWy9oTk,game67,477.24,479.24,Sorry Smurphy.,R,16,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,479.24,484.24,Do you want to tell what you?,R,16,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,484.24,485.24,Race car,id122,16,S,NA,Racecar
D6vdTyHjB9pWy9oTk,game67,485.24,486.24,Yes.,R,17,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,486.24,491.24,How do you know which one it is?,id121,17,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,491.24,496.24,I see human.,id121,17,S,NA,Human
D6vdTyHjB9pWy9oTk,game67,499.24,501.24,Nice.,R,18,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,501.24,504.24,Vampire.,id122,18,S,NA,Vampire
D6vdTyHjB9pWy9oTk,game67,507.24,512.24,Yay.,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,512.24,514.24,Smurphy's so happy.,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,514.24,516.24,You guys are helping him.,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,516.24,520.24,I see human.,id121,19,S,NA,Human
D6vdTyHjB9pWy9oTk,game67,520.24,527.24,"Oh, wow. You guys finished the game. Congratulations. Thank you so much.",R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,527.24,530.24,I'm gonna eat those sprinkles.,id122,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,530.24,533.24,Smurphy says thank you.,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,533.24,535.24,What are the sprinkles for me?,id121,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,535.24,539.24,"That just means that you won. The game's over. Sorry, Smurkey.",R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,539.24,542.24,But thank you so much for helping me with my game. I really appreciate it.,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,542.24,544.24,Smurphy appreciates it too.,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,544.24,547.24,19-year-old you have a stuffy.,id122,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,547.24,548.24,How does it turn off?,id121,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,548.24,550.24,"Oh it's okay, I'll turn it off.",R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,550.24,552.24,"Alright, so now we can finish the recording.",R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,552.24,553.24,How does it turn off?,R,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,553.24,555.24,"Oh, it presses a button.",id121,19,NA,NA,NA
D6vdTyHjB9pWy9oTk,game67,555.24,557.24,I can show you.,R,19,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,0,3,"Okay, now you're on camera.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,3,8,"Alright, now remember if you ever want to leave my gay room, just let me know.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,8,16,"Okay, so, oh, careful, let's wait for instructions before we touch the iPads.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,16,25,"So, today we're going to be playing a matching game, but before we start, we're going to practice touching on iPads like playing a game of touching bubbles.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,25,29,So you're going to press the blue button on your screen and then press the bubbles until you poplubble.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,29,31,bubbles until you pop all of them.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,35,38,"You can press all of the bubbles, [id124].",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,38,39,I press all of them.,id123,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,39,42,You can press those bubbles too.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,42,45,"Yeah, you can press those bubbles.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,51,52,Nice job.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,52,53,Okay.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,53,55,"Great job, guys.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,55,58,"Okay, so today we're going to be playing a magic.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,58,60,to be playing a matching game.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,60,64,"So, in the matching game, it's your job to help Smurphy.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,64,66,This is Smurphy. Do you want to say hi?,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,66,67,Hi.,id123,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,67,68,Hi.,id124,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,68,69,"Great, Smurphy says hi back.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,69,70,Okay.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,70,74,"Now, on your screens, you're each going to see two pictures.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,74,78,"For one of you, this picture will be in a black box.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,78,82,"It's Smurphy's job to guess which picture is in the black box,",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,82,84,and he needs your help.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,84,88.74,"Now, if you see a picture with a black box around it, that means you're the teller.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,89.22,92.94,It is your job to tell Smurphy what you see in the black box.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,93.64,98.98,"Now, if you don't have a black box, that means you're holding Smurphy and you're the guesser.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,99.44,101.24,It's your job to help Smurphy guess.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,101.74,108.08,"When you think you know what picture the teller is telling you, you're going to click the picture on your screen.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,108.08,114.08,"Now, if you guess correctly, you get a smiley face, which means you guessed it correctly.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,114.08,119.08,"But if you don't guess it and if you don't guess it right, then you get a frowny face, which means you guessed it wrong.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,119.08,123.08,But that's okay because you have a lot of times to help Murphy get it right.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,123.08,128.08,"Now, each time we're going to switch off being the teller and the guessers,",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,128.08,130.08,so Smurphy will trade off between you guys.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,130.08,134.08,"So, just to recap, if you have the black box, what are you?",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,134.08,137.4,"If you have the black box, you're the teller.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,137.4,139.58,So you're telling Smurphy what you see.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,139.58,141.58,"And if you don't have the black box, then what are you?",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,141.58,142.58,Guesser.,id124,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,142.58,146.32,"Exactly, you're guessing and you're helping Smurphy guess what's being told to you.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,146.32,148.96,"Alright, now you're ready to begin.",R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,148.96,154.42,So you can press the blue button on your screen.,R,NA,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,154.42,155.84,So who has the black box?,R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,155.84,156.84,I do.,id124,0,S,NA,NA
F35AwXNeMjhzbWkKq,game68,156.84,158.84,So that means you're the guesser.,R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,158.84,165.84,"So you can tell, so you want to tell [id123] what you see in the black box?",R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,165.84,170.84,"[id123],  have you see the black box?",id124,0,S,NA,NA
F35AwXNeMjhzbWkKq,game68,170.84,173.84,"No, you say what you see inside of the black box, the picture of the box?",R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,173.84,175.84,What do you see inside of the black box?,id124,0,S,NA,NA
F35AwXNeMjhzbWkKq,game68,175.84,181.84,"No, [id123] doesn't have a black box, so you only have a black box, so you're telling Azure what you see in the black box so that you can guess.",R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,181.84,183.84,Banana,id124,0,S,NA,Banana
F35AwXNeMjhzbWkKq,game68,183.84,185.84,"Oh, and I see a banana.",id123,0,L,NA,NA
F35AwXNeMjhzbWkKq,game68,185.84,188.84,So that means you can touch it to guess.,R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,188.84,189.84,Great.,R,0,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,189.84,191.84,And that means you got it right.,R,1,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,195.84,198.84,So now you can tell [id124] what you see in the black box.,R,1,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,198.84,201.84,"In my black box, I see a dog.",id123,1,S,NA,A dog
F35AwXNeMjhzbWkKq,game68,201.84,203.84,I see a dog too.,id124,1,L,NA,NA
F35AwXNeMjhzbWkKq,game68,203.84,205.84,So you can touch it.,R,1,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,205.84,208.84,"Great, and that's how you guess.",R,2,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,212.84,213.84,I see a...,id123,2,L,NA,NA
F35AwXNeMjhzbWkKq,game68,213.84,214.84,"Oh, wait, no.",R,2,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,214.84,219.84,"So [id124] has the black box now, so [id124] is telling you, and you're guessing, for Smurphy.",R,2,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,219.84,221.84,I see a boat in my box.,id124,2,S,NA,A boat
F35AwXNeMjhzbWkKq,game68,221.84,224.84,I see a boat also.,id123,2,L,NA,NA
F35AwXNeMjhzbWkKq,game68,224.84,229.84,Okay.,R,3,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,229.84,235.84,My box.,id123,3,S,NA,NA
F35AwXNeMjhzbWkKq,game68,235.84,236.84,I see...,id123,3,S,NA,NA
F35AwXNeMjhzbWkKq,game68,238.84,254.84,"It's okay, just try your best to say what you see in the box.",R,3,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,254.84,257.84,Just try to describe it.,R,3,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,257.84,261.84,I see something with like a triangle head.,id123,3,S,NA,Something with a triangle head
F35AwXNeMjhzbWkKq,game68,261.84,263.84,"Oh, it's a duck.",id124,3,L,NA,NA
F35AwXNeMjhzbWkKq,game68,263.84,267.84,"If that's what you think it is, then you can just guess it.",R,3,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,267.84,279.84,I see a person in mine,id124,4,S,NA,A person
F35AwXNeMjhzbWkKq,game68,279.84,282.84,I see a person in mine also,id123,4,L,NA,NA
F35AwXNeMjhzbWkKq,game68,282.84,285.84,Yay!,T,5,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,285.84,297.84,I see something with triangle feet.,id123,5,S,NA,Something with triangle feet... somebody flying
F35AwXNeMjhzbWkKq,game68,297.84,301.84,I see somebody flying.,id123,5,S,NA,NA
F35AwXNeMjhzbWkKq,game68,301.84,304.84,Nice.,R,6,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,304.84,313.84,I see something with a square in my box.,id124,6,S,NA,Something with a sqaure
F35AwXNeMjhzbWkKq,game68,313.84,317.84,"Oh, I see that also.",id123,6,L,NA,NA
F35AwXNeMjhzbWkKq,game68,317.84,320.84,"Oh, that's okay.",R,7,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,320.84,335.84,Do you want to say what you see in the black box?,R,7,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,335.84,341.84,"In the black box, I see something with a square head.",id123,7,S,NA,Something with a square head
F35AwXNeMjhzbWkKq,game68,341.84,352.84,I see something that is a square on a triangle balancing.,id124,8,S,NA,A square on a triangle balancing
F35AwXNeMjhzbWkKq,game68,352.84,354.84,Yay!,T,9,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,356.84,369.84,"In the box, I see someone holding a triangle in their hand.",id123,9,S,NA,Someone holding a triangle in their hand
F35AwXNeMjhzbWkKq,game68,369.84,370.84,Yay!,T,9,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,370.84,371.84,Yay!,R,10,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,371.84,373.84,Smurphy's so happy.,R,10,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,373.84,381.84,I see someone jumping in my box.,id124,10,S,NA,Someone jumping
F35AwXNeMjhzbWkKq,game68,381.84,385.84,"Oh, I see that on mine",id123,10,L,NA,NA
F35AwXNeMjhzbWkKq,game68,385.84,387.84,Yay.,T,10,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,387.84,388.84,Yay.,R,11,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,389.84,399.84,"In my box, I see somebody with a square head on like a diamond thing, triangle thing.",id123,11,S,NA,Somebody with a square head on like a diamond or triangle thing
F35AwXNeMjhzbWkKq,game68,399.84,401.84,Yay,T,12,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,402.84,420.84,I see someone holding a triangle that has a wick... a head,id124,12,S,NA,Someone holding a triangle thing that has a head
F35AwXNeMjhzbWkKq,game68,420.84,427.84,I see... like triangles with a square on top that looks like a boat.,id123,13,S,NA,Triangles with a square on top that looks like a boat
F35AwXNeMjhzbWkKq,game68,427.84,432.84,Nice! Great job.,R,14,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,432.84,443.84,I see someone jumping in my box.,id124,14,S,NA,Someone jumping
F35AwXNeMjhzbWkKq,game68,443.84,445.84,Oh. I see them too,id123,14,L,NA,NA
F35AwXNeMjhzbWkKq,game68,445.84,447.84,Yay!,R,15,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,466.84,468.84,I see somebody with a square head with triangle feet,id123,15,S,NA,Somebody with a square head with triangle feet
F35AwXNeMjhzbWkKq,game68,468.84,473.84,Yay,R,16,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,473.84,474.84,I see a boat.,id124,16,S,NA,A boat
F35AwXNeMjhzbWkKq,game68,476.84,477.84,Oh.,id123,16,L,NA,NA
F35AwXNeMjhzbWkKq,game68,477.84,479.84,Nice.,R,17,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,479.84,486.84,I see somebody jumping.,id123,17,S,NA,Somebody jumping
F35AwXNeMjhzbWkKq,game68,486.84,491.84,Yay.,R,18,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,491.84,501.84,I see someone holding a triangle with a head.,id124,18,S,NA,Someone holding a triangle with a head
F35AwXNeMjhzbWkKq,game68,501.84,518.84,I see somebody with a square head that's balancing on a triangle thing with triangle... with like triangle legs.,id123,19,S,NA,Somebody with a square head that's balancing on a triangle thing with triangle legs
F35AwXNeMjhzbWkKq,game68,518.84,529.84,That's okay.,R,19,NA,NA,NA
F35AwXNeMjhzbWkKq,game68,529.84,544.5,"All right, you guys finished my game. Thank you so much. Smurphy's so happy. Thank you guys so much for helping him out. All right. Now we can go back to the classroom. So I'm going to just finish my recording.",R,19,NA,NA,NA
xwPovSuJgpqMFZruP,game69,0.8,2.76,"Alright, now you're on camera.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,2.76,6.24,"And remember if at any point you want to leave the game room, just let me know, okay?",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,6.24,7.24,Okay.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,7.24,8.24,Alright.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,8.24,11.24,So now I'm going to start playing the game.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,11.24,12.24,How do we play?,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,12.24,16.24,So today we're going to be playing a matching game.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,16.24,21.8,"But before we start, we're going to get practice touching our iPads by pressing a game of popping bubbles.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,21.8,27.24,"So to start, just press the blue button on your screen and pop all the bubbles that appear on the screen.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,27.24,32.24,I popped all my bubbles.,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,32.24,34.24,It's not working either.,id126,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,34.24,38.24,Just try pressing harder or just keep on trying to press the bubbles.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,38.24,41.24,I press all my bubbles.,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,41.24,43.24,"Good job, let's just wait for [id126].",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,43.24,44.24,Now what do I do?,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,44.24,48.24,Now what do I do?,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,48.24,52.24,Let's just wait for [id126].,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,52.24,54.24,Okay.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,54.24,56.24,How do I put it back?,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,56.24,58.24,There you go.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,58.24,60.24,"Okay, we're supposed to be blue.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,60.24,62.24,"Oh, you can just pop all of them.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,62.24,64.24,Now what do I do?,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,64.24,66.24,"Oh, let's just wait for [id126] to finish popping bubbles.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,66.24,70.24,"Oh, can I press it again?",id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,70.24,74.24,"Oh, no, you don't. Let's just wait for... here. I can have this here.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,74.24,76.24,So why they're all X.,id126,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,76.24,79.24,"Yeah, when the X comes, that means you pops the bubble.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,79.24,82.24,"Oh, no, I'm gonna keep it here.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,82.24,83.24,Happy.,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,83.24,85.24,So you can press the happy faces too.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,85.24,86.24,Happy faces?,id126,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,86.24,87.24,"Yeah, you can press them.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,87.24,88.24,Yeah.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,88.24,89.24,Great job.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,89.24,90.24,All right.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,107.24,108.24,Great job guys,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,110.24,111.24,Now I can explain the matching game.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,111.24,115.24,"So, in the matching game, it's your job to help Smurphy.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,115.24,118.24,"This is Smurphy. Do you want to say hi, Smurphy?",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,118.24,119.24,"Yeah, hi.",id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,119.24,120.24,Hi.,id126,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,120.24,121.24,Aw He says hi back.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,121.24,122.24,Alright.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,122.24,127.24,"Now, in the game, you're going to see two pictures on your screen.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,127.24,131.24,"For one of you, a picture will be inside of a black box.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,131.24,137.24,"It is Smurphy's job to guess which picture is inside of the black box, and he needs your help.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,137.24,146.24,"Now, if you have a black box, that means you're the teller, and it is your job to tell Smurphy what you see inside of the black box.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,146.24,147.24,Okay?,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,147.24,153.24,"Now, if you don't have a block box on your screen and you just have two pictures, that means you're the guesser.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,153.24,159.24,And it is your job to guess which picture is in the box to help Smurphy guess.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,159.24,165.24,"When you think you know which picture is being told to you by the teller, you're going to tap it on your screen.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,165.24,171.24,"Now, if you guess correctly, you're going to get a smiley face, which means you guess correctly.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,171.24,175.24,"And if you don't guess correctly, you're going to get a frowny face, which means you guess incorrectly.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,175.24,178.24,"But that's okay, because we have many times to help to murphy guess.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,178.24,180.24,What is a frowny face look like?,id126,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,180.24,182.24,Frowny face is sad face.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,182.24,184.24,"It's like, and it goes aw.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,184.24,187.24,"It means you just guess incorrectly, but that's okay.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,187.24,189.24,Smiley face is like that.,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,189.24,191.12,"Yeah, smile faces like happy.",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,191.12,192,Exactly.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,192,195,I'm totally basically.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,195,196,All right.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,196,199.88,"Now, you guys will have many times to switch,",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,199.88,201.48,at every round you will switch off Smurphy,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,201.48,204.22,and you'll take turns telling and guessing.,R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,204.22,207.48,"Now, again, if you have the black box, what are you?",R,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,204.22,207.48,The guesser.,id125,NA,NA,NA,NA
xwPovSuJgpqMFZruP,game69,209.48,212.8,"No, if you have the black box, you're the teller.",R,NA,NA,NA,NA
